matchID,year,t_games,win_rate,avg_points,fgr,fg3r,ftr,orr,drr,astr,tor,stlr,blkr,pfr
2017_1266_1297,2017,-3,-0.093,6.36907020873,0.028,0.077,0.103,-2.2789373814,-2.11290322581,2.57779886148,-1.33586337761,1.64895635674,0.818785578748,1.70777988615
2017_1266_1300,2017,0,-0.129,7.1935483871,0.027,0.089,0.097,-2.96774193548,-2.45161290323,2.29032258065,-0.0645161290323,1.45161290323,0.161290322581,1.61290322581
2017_1266_1305,2017,-1,-0.2,2.60987903226,0.037,0.045,0.075,-2.22379032258,-3.42540322581,0.204637096774,1.0997983871,2.04233870968,-0.730846774194,2.60483870968
2017_1266_1308,2017,0,-0.226,3.25806451613,0.022,0.097,0.064,-4.25806451613,-2.48387096774,1.58064516129,-1.1935483871,2.67741935484,-0.129032258065,0.774193548387
2017_1266_1309,2017,2,-0.008,9.34371523915,0.015,0.103,0.064,-3.1957730812,0.456062291435,0.479421579533,-4.87541713014,-0.369299221357,0.440489432703,1.73414905451
2017_1266_1314,2017,-2,-0.205,-2.45356793744,0.014,0.059,0.076,-6.76735092864,-3.49169110459,-1.51221896383,0.2238514174,0.354838709677,0.340175953079,1.86999022483
2017_1266_1315,2017,2,-0.077,2.03337041157,0.002,0.045,0.056,-0.540600667408,-2.0956618465,1.23804226919,-1.42714126808,-0.576195773081,0.612903225806,-1.4382647386
2017_1266_1321,2017,-1,-0.075,10.7348790323,0.052,0.089,0.026,-2.03629032258,-1.36290322581,0.985887096774,1.8497983871,2.32358870968,-1.60584677419,0.104838709677
2017_1266_1323,2017,-1,-0.137,4.20362903226,0.024,0.043,-0.026,-0.473790322581,-0.425403225806,0.454637096774,2.5997983871,0.167338709677,-0.262096774194,4.51108870968
2017_1266_1329,2017,-1,-0.012,-3.01512096774,0.023,0.029,-0.008,-4.84879032258,1.35584677419,1.89213709677,-0.993951612903,-0.426411290323,0.612903225806,-2.77016129032
2017_1266_1332,2017,-1,-0.262,3.26612903226,0.003,0.05,0.075,-1.78629032258,-1.89415322581,-0.357862903226,0.381048387097,0.854838709677,-3.13709677419,3.51108870968
2017_1266_1343,2017,4,-0.165,10.3679808841,0.033,0.046,0.048,0.727598566308,-0.724014336918,2.28912783751,2.08243727599,0.465949820789,0.575866188769,3.13261648746
2017_1266_1344,2017,-1,-0.012,12.2661290323,0.04,0.062,0.088,-0.130040322581,-0.206653225806,2.36088709677,-0.400201612903,0.636088709677,0.612903225806,2.22983870968
2017_1266_1345,2017,0,-0.193,2.06451612903,0.007,0.024,0.009,-1.0,-3.83870967742,-1.61290322581,-0.806451612903,2.25806451613,1.09677419355,3.70967741935
2017_1266_1348,2017,1,-0.087,9.41612903226,0.039,0.103,0.123,-3.36129032258,-1.04623655914,3.18172043011,0.860215053763,0.721505376344,-2.58709677419,-1.77849462366
2017_1266_1355,2017,-3,0.084,4.95730550285,0.028,0.067,0.003,-0.190702087287,-1.61290322581,3.28368121442,-0.718216318786,2.14895635674,1.28937381404,2.67836812144
2017_1266_1371,2017,0,-0.064,8.54838709677,0.036,0.093,0.133,-4.1935483871,-2.1935483871,4.03225806452,-1.35483870968,0.451612903226,1.12903225806,0.709677419355
2017_1266_1374,2017,0,-0.258,7.93548387097,0.017,0.027,0.086,-3.54838709677,-2.22580645161,0.0322580645161,1.41935483871,1.41935483871,0.193548387097,4.90322580645
2017_1266_1376,2017,0,-0.097,9.83870967742,0.071,0.088,0.084,-3.77419354839,0.387096774194,3.67741935484,-1.32258064516,-0.548387096774,-0.290322580645,-1.45161290323
2017_1266_1388,2017,-1,-0.262,10.5161290323,-0.009,0.031,0.031,-0.786290322581,-1.55040322581,-0.201612903226,1.6622983871,3.19858870968,0.425403225806,4.60483870968
2017_1266_1407,2017,-2,0.037,3.69794721408,0.029,0.064,0.056,-2.13098729228,-1.64320625611,3.21505376344,-0.47311827957,1.32453567937,-0.0234604105572,1.41544477028
2017_1266_1411,2017,-1,-0.043,7.07862903226,0.054,0.131,0.041,-3.03629032258,1.16834677419,4.82963709677,0.974798387097,0.573588709677,0.456653225806,1.94858870968
2017_1266_1413,2017,-1,-0.012,11.2661290323,0.046,0.067,0.114,-1.19254032258,-0.894153225806,3.23588709677,-1.9939516129,1.63608870968,0.425403225806,-0.270161290323
2017_1266_1417,2017,-1,-0.293,-8.32762096774,-0.035,0.017,0.041,-1.00504032258,-5.23790322581,-5.10786290323,0.724798387097,1.13608870968,-1.79334677419,3.13608870968
2017_1266_1423,2017,-3,-0.24,-2.66034155598,0.005,0.064,0.087,-3.16129032258,0.475332068311,0.401328273245,1.78178368121,0.590132827324,0.289373814042,-0.615749525617
2017_1266_1425,2017,-2,-0.114,3.81915933529,0.033,0.067,0.04,-1.94916911046,-0.976539589443,1.24535679374,1.07233626588,0.112414467253,-1.81133919844,3.47605083089
2017_1266_1433,2017,0,-0.161,7.74193548387,0.021,0.099,0.068,-1.77419354839,-1.06451612903,1.16129032258,-0.645161290323,-0.322580645161,-0.483870967742,-1.48387096774
2017_1266_1435,2017,-1,0.05,10.9848790323,0.051,0.05,0.008,0.526209677419,-1.73790322581,3.45463709677,-0.118951612903,3.19858870968,-0.137096774194,2.57358870968
2017_1266_1436,2017,-2,-0.235,8.42521994135,-0.013,0.061,0.079,-0.524926686217,-0.5522971652,3.03323558162,0.739002932551,1.5669599218,-0.659824046921,3.50635386119
2017_1266_1437,2017,-1,-0.293,4.01612903226,-0.013,0.056,-0.02,0.276209677419,-0.487903225806,2.04838709677,1.1310483871,0.167338709677,0.612903225806,4.97983870968
2017_1266_1438,2017,-1,-0.075,15.9223790323,0.023,0.037,0.071,0.0262096774194,0.262096774194,2.29838709677,2.6622983871,1.69858870968,-0.449596774194,3.10483870968
2017_1266_1439,2017,-1,-0.075,3.26612903226,-0.003,0.027,0.045,1.52620967742,-0.894153225806,1.45463709677,0.0685483870968,3.35483870968,0.831653225806,2.94858870968
2017_1266_1448,2017,-1,0.019,-0.140120967742,0.015,0.043,0.006,-1.84879032258,-1.73790322581,0.985887096774,0.412298387097,1.88608870968,-0.137096774194,-0.738911290323
2017_1266_1452,2017,-1,-0.168,-0.671370967742,0.025,0.066,0.096,-5.63004032258,1.44959677419,-0.514112903226,-0.181451612903,-3.36391129032,-1.01209677419,-1.27016129032
2017_1266_1455,2017,-3,-0.269,0.457305502846,0.013,0.022,0.045,-3.07305502846,-4.46584440228,-0.0104364326376,1.04648956357,0.501897533207,-0.122390891841,0.443074003795
2017_1266_1457,2017,-1,-0.2,2.79737903226,0.03,0.057,0.059,-0.942540322581,-3.23790322581,3.70463709677,-0.962701612903,0.792338709677,-1.63709677419,1.13608870968
2017_1266_1458,2017,0,-0.129,10.1290322581,0.034,0.081,0.135,-3.61290322581,-0.838709677419,2.90322580645,1.16129032258,0.387096774194,-0.0645161290323,3.22580645161
2017_1266_1462,2017,-2,-0.023,7.81915933529,0.034,0.093,0.092,-3.46432062561,-1.09775171065,1.66959921799,-0.624633431085,1.26392961877,0.976539589443,0.506353861193
2017_1268_1274,2017,-1,0.118,5.10887096774,-0.003,0.004,-0.017,-0.223790322581,0.482862903226,2.44858870968,0.248991935484,-1.05241935484,0.899193548387,2.98387096774
2017_1268_1276,2017,-1,0.118,-0.172379032258,-0.031,-0.022,-0.071,3.15120967742,3.70161290323,0.511088709677,3.56149193548,-0.614919354839,2.05544354839,3.39012096774
2017_1268_1277,2017,-1,0.18,2.32762096774,-0.022,-0.021,0.039,1.65120967742,-1.92338709677,-2.83266129032,-1.25100806452,0.853830645161,-0.0695564516129,-1.76612903226
2017_1268_1278,2017,0,0.032,-1.12903225806,0.016,0.015,-0.002,-0.354838709677,-3.45161290323,-0.838709677419,1.1935483871,-0.548387096774,-2.25806451613,1.64516129032
2017_1268_1291,2017,-3,0.215,6.16034155598,0.006,0.006,0.026,3.19165085389,2.8045540797,3.20777988615,-0.179316888046,-0.88330170778,0.774193548387,0.483870967742
2017_1268_1292,2017,-1,0.274,-5.54737903226,0.015,-0.012,-0.029,0.338709677419,-0.517137096774,1.13608870968,0.686491935484,-0.333669354839,2.46169354839,-4.39112903226
2017_1268_1297,2017,-3,0.068,-1.66318785579,-0.009,0.01,0.025,-0.278937381404,-1.04838709677,0.384250474383,-0.561669829222,-0.38330170778,1.98007590133,0.836812144213
2017_1268_1300,2017,0,0.032,-0.838709677419,-0.01,0.022,0.019,-0.967741935484,-1.38709677419,0.0967741935484,0.709677419355,-0.58064516129,1.32258064516,0.741935483871
2017_1268_1305,2017,-1,-0.039,-5.42237903226,0.0,-0.022,-0.003,-0.223790322581,-2.36088709677,-1.98891129032,1.87399193548,0.0100806451613,0.430443548387,1.73387096774
2017_1268_1308,2017,0,-0.065,-4.77419354839,-0.015,0.03,-0.014,-2.25806451613,-1.41935483871,-0.612903225806,-0.41935483871,0.645161290323,1.03225806452,-0.0967741935484
2017_1268_1309,2017,2,0.153,1.31145717464,-0.022,0.036,-0.014,-1.1957730812,1.52057842047,-1.71412680756,-4.10122358176,-2.40155728587,1.60177975528,0.86318131257
2017_1268_1314,2017,-2,-0.044,-10.485826002,-0.023,-0.008,-0.002,-4.76735092864,-2.42717497556,-3.70576735093,0.998044965787,-1.67741935484,1.50146627566,0.999022482893
2017_1268_1315,2017,2,0.084,-5.99888765295,-0.035,-0.022,-0.022,1.45939933259,-1.03114571746,-0.955506117909,-0.652947719689,-2.6084538376,1.77419354839,-2.30923248053
2017_1268_1321,2017,-1,0.086,2.70262096774,0.015,0.022,-0.052,-0.0362903225806,-0.298387096774,-1.20766129032,2.62399193548,0.291330645161,-0.444556451613,-0.766129032258
2017_1268_1323,2017,-1,0.024,-3.82862903226,-0.013,-0.024,-0.104,1.52620967742,0.639112903226,-1.73891129032,3.37399193548,-1.86491935484,0.899193548387,3.64012096774
2017_1268_1329,2017,-1,0.149,-11.0473790323,-0.014,-0.038,-0.086,-2.84879032258,2.42036290323,-0.301411290323,-0.219758064516,-2.45866935484,1.77419354839,-3.64112903226
2017_1268_1332,2017,-1,-0.101,-4.76612903226,-0.034,-0.017,-0.003,0.213709677419,-0.829637096774,-2.55141129032,1.15524193548,-1.17741935484,-1.97580645161,2.64012096774
2017_1268_1343,2017,4,-0.004,2.33572281959,-0.004,-0.021,-0.03,2.72759856631,0.340501792115,0.0955794504182,2.85663082437,-1.56630824373,1.73715651135,2.26164874552
2017_1268_1344,2017,-1,0.149,4.23387096774,0.003,-0.005,0.01,1.86995967742,0.857862903226,0.167338709677,0.373991935484,-1.39616935484,1.77419354839,1.35887096774
2017_1268_1345,2017,0,-0.032,-5.96774193548,-0.03,-0.043,-0.069,1.0,-2.77419354839,-3.8064516129,-0.0322580645161,0.225806451613,2.25806451613,2.83870967742
2017_1268_1348,2017,1,0.074,1.38387096774,0.002,0.036,0.045,-1.36129032258,0.0182795698925,0.988172043011,1.63440860215,-1.31075268817,-1.42580645161,-2.64946236559
2017_1268_1355,2017,-3,0.245,-3.07495256167,-0.009,0.0,-0.075,1.80929791271,-0.548387096774,1.09013282732,0.0559772296015,0.11669829222,2.45066413662,1.80740037951
2017_1268_1371,2017,0,0.097,0.516129032258,-0.001,0.026,0.055,-2.1935483871,-1.12903225806,1.83870967742,-0.58064516129,-1.58064516129,2.29032258065,-0.161290322581
2017_1268_1374,2017,0,-0.097,-0.0967741935484,-0.02,-0.04,0.008,-1.54838709677,-1.16129032258,-2.16129032258,2.1935483871,-0.612903225806,1.35483870968,4.03225806452
2017_1268_1376,2017,0,0.064,1.8064516129,0.034,0.021,0.006,-1.77419354839,1.45161290323,1.48387096774,-0.548387096774,-2.58064516129,0.870967741935,-2.32258064516
2017_1268_1388,2017,-1,-0.101,2.48387096774,-0.046,-0.036,-0.047,1.21370967742,-0.485887096774,-2.39516129032,2.43649193548,1.16633064516,1.58669354839,3.73387096774
2017_1268_1407,2017,-2,0.198,-4.33431085044,-0.008,-0.003,-0.022,-0.130987292278,-0.578690127077,1.02150537634,0.301075268817,-0.707722385142,1.13782991202,0.544477028348
2017_1268_1411,2017,-1,0.118,-0.953629032258,0.017,0.064,-0.037,-1.03629032258,2.23286290323,2.63608870968,1.74899193548,-1.45866935484,1.61794354839,1.07762096774
2017_1268_1413,2017,-1,0.149,3.23387096774,0.009,0.0,0.036,0.807459677419,0.170362903226,1.04233870968,-1.21975806452,-0.396169354839,1.58669354839,-1.14112903226
2017_1268_1417,2017,-1,-0.132,-16.3598790323,-0.072,-0.05,-0.037,0.994959677419,-4.17338709677,-7.30141129032,1.49899193548,-0.896169354839,-0.632056451613,2.26512096774
2017_1268_1423,2017,-3,-0.079,-10.6925996205,-0.032,-0.003,0.009,-1.16129032258,1.53984819734,-1.79222011385,2.5559772296,-1.44212523719,1.45066413662,-1.48671726755
2017_1268_1425,2017,-2,0.047,-4.21309872923,-0.004,0.0,-0.038,0.0508308895406,0.0879765395894,-0.948191593353,1.84652981427,-1.91984359726,-0.650048875855,2.60508308895
2017_1268_1433,2017,0,0.0,-0.290322580645,-0.016,0.032,-0.01,0.225806451613,0.0,-1.03225806452,0.129032258065,-2.35483870968,0.677419354839,-2.35483870968
2017_1268_1435,2017,-1,0.211,2.95262096774,0.014,-0.017,-0.07,2.52620967742,-0.673387096774,1.26108870968,0.655241935484,1.16633064516,1.02419354839,1.70262096774
2017_1268_1436,2017,-2,-0.074,0.392961876833,-0.05,-0.006,0.001,1.47507331378,0.512218963832,0.839687194526,1.51319648094,-0.465298142717,0.50146627566,2.63538611926
2017_1268_1437,2017,-1,-0.132,-4.01612903226,-0.05,-0.011,-0.098,2.27620967742,0.576612903226,-0.145161290323,1.90524193548,-1.86491935484,1.77419354839,4.10887096774
2017_1268_1438,2017,-1,0.086,7.89012096774,-0.014,-0.03,-0.007,2.02620967742,1.32661290323,0.104838709677,3.43649193548,-0.333669354839,0.711693548387,2.23387096774
2017_1268_1439,2017,-1,0.086,-4.76612903226,-0.04,-0.04,-0.033,3.52620967742,0.170362903226,-0.738911290323,0.842741935484,1.32258064516,1.99294354839,2.07762096774
2017_1268_1448,2017,-1,0.18,-8.17237903226,-0.022,-0.024,-0.072,0.151209677419,-0.673387096774,-1.20766129032,1.18649193548,-0.146169354839,1.02419354839,-1.60987903226
2017_1268_1452,2017,-1,-0.007,-8.70362903226,-0.012,-0.001,0.018,-3.63004032258,2.51411290323,-2.70766129032,0.592741935484,-5.39616935484,0.149193548387,-2.14112903226
2017_1268_1455,2017,-3,-0.108,-7.57495256167,-0.024,-0.045,-0.033,-1.07305502846,-3.40132827324,-2.20398481973,1.82068311195,-1.53036053131,1.03889943074,-0.42789373814
2017_1268_1457,2017,-1,-0.039,-5.23487903226,-0.007,-0.01,-0.019,1.05745967742,-2.17338709677,1.51108870968,-0.188508064516,-1.23991935484,-0.475806451613,0.265120967742
2017_1268_1458,2017,0,0.032,2.09677419355,-0.003,0.014,0.057,-1.61290322581,0.225806451613,0.709677419355,1.93548387097,-1.64516129032,1.09677419355,2.35483870968
2017_1268_1462,2017,-2,0.138,-0.213098729228,-0.003,0.026,0.014,-1.46432062561,-0.0332355816227,-0.52394916911,0.149560117302,-0.768328445748,2.13782991202,-0.364613880743
2017_1274_1276,2017,0,0.0,-5.28125,-0.028,-0.026,-0.054,3.375,3.21875,-1.9375,3.3125,0.4375,1.15625,0.40625
2017_1274_1277,2017,0,0.062,-2.78125,-0.019,-0.025,0.056,1.875,-2.40625,-5.28125,-1.5,1.90625,-0.96875,-4.75
2017_1274_1278,2017,1,-0.086,-6.23790322581,0.019,0.011,0.015,-0.131048387097,-3.93447580645,-3.2872983871,0.944556451613,0.504032258065,-3.15725806452,-1.33870967742
2017_1274_1291,2017,-2,0.097,1.05147058824,0.009,0.002,0.043,3.41544117647,2.32169117647,0.759191176471,-0.428308823529,0.169117647059,-0.125,-2.5
2017_1274_1292,2017,0,0.156,-10.65625,0.018,-0.016,-0.012,0.5625,-1.0,-1.3125,0.4375,0.71875,1.5625,-7.375
2017_1274_1297,2017,-2,-0.05,-6.77205882353,-0.006,0.006,0.042,-0.0551470588235,-1.53125,-2.06433823529,-0.810661764706,0.669117647059,1.08088235294,-2.14705882353
2017_1274_1300,2017,1,-0.086,-5.94758064516,-0.007,0.018,0.036,-0.743951612903,-1.86995967742,-2.35181451613,0.460685483871,0.471774193548,0.423387096774,-2.24193548387
2017_1274_1305,2017,0,-0.157,-10.53125,0.003,-0.026,0.014,0.0,-2.84375,-4.4375,1.625,1.0625,-0.46875,-1.25
2017_1274_1308,2017,1,-0.183,-9.88306451613,-0.012,0.026,0.003,-2.03427419355,-1.90221774194,-3.06149193548,-0.668346774194,1.69758064516,0.133064516129,-3.08064516129
2017_1274_1309,2017,3,0.035,-3.7974137931,-0.019,0.032,0.003,-0.971982758621,1.03771551724,-4.16271551724,-4.35021551724,-1.34913793103,0.702586206897,-2.12068965517
2017_1274_1314,2017,-1,-0.162,-15.5946969697,-0.02,-0.012,0.015,-4.54356060606,-2.91003787879,-6.15435606061,0.749053030303,-0.625,0.602272727273,-1.98484848485
2017_1274_1315,2017,3,-0.034,-11.1077586207,-0.032,-0.026,-0.005,1.68318965517,-1.51400862069,-3.40409482759,-0.901939655172,-1.55603448276,0.875,-5.29310344828
2017_1274_1321,2017,0,-0.032,-2.40625,0.018,0.018,-0.035,0.1875,-0.78125,-3.65625,2.375,1.34375,-1.34375,-3.75
2017_1274_1323,2017,0,-0.094,-8.9375,-0.01,-0.028,-0.087,1.75,0.15625,-4.1875,3.125,-0.8125,0.0,0.65625
2017_1274_1329,2017,0,0.031,-16.15625,-0.011,-0.042,-0.069,-2.625,1.9375,-2.75,-0.46875,-1.40625,0.875,-6.625
2017_1274_1332,2017,0,-0.219,-9.875,-0.031,-0.021,0.014,0.4375,-1.3125,-5.0,0.90625,-0.125,-2.875,-0.34375
2017_1274_1343,2017,5,-0.122,-2.77314814815,-0.001,-0.025,-0.013,2.95138888889,-0.142361111111,-2.35300925926,2.60763888889,-0.513888888889,0.837962962963,-0.722222222222
2017_1274_1344,2017,0,0.031,-0.875,0.006,-0.009,0.027,2.09375,0.375,-2.28125,0.125,-0.34375,0.875,-1.625
2017_1274_1345,2017,1,-0.15,-11.0766129032,-0.027,-0.047,-0.052,1.22379032258,-3.25705645161,-6.25504032258,-0.28125,1.27822580645,1.35887096774,-0.145161290323
2017_1274_1348,2017,2,-0.044,-3.725,0.005,0.032,0.062,-1.1375,-0.464583333333,-1.46041666667,1.38541666667,-0.258333333333,-2.325,-5.63333333333
2017_1274_1355,2017,-2,0.127,-8.18382352941,-0.006,-0.004,-0.058,2.03308823529,-1.03125,-1.35845588235,-0.193014705882,1.16911764706,1.55147058824,-1.17647058824
2017_1274_1371,2017,1,-0.021,-4.59274193548,0.002,0.022,0.072,-1.96975806452,-1.61189516129,-0.609879032258,-0.829637096774,-0.528225806452,1.39112903226,-3.14516129032
2017_1274_1374,2017,1,-0.215,-5.20564516129,-0.017,-0.044,0.025,-1.32459677419,-1.64415322581,-4.60987903226,1.94455645161,0.439516129032,0.45564516129,1.04838709677
2017_1274_1376,2017,1,-0.054,-3.30241935484,0.037,0.017,0.023,-1.55040322581,0.96875,-0.964717741935,-0.797379032258,-1.52822580645,-0.0282258064516,-5.3064516129
2017_1274_1388,2017,0,-0.219,-2.625,-0.043,-0.04,-0.03,1.4375,-0.96875,-4.84375,2.1875,2.21875,0.6875,0.75
2017_1274_1407,2017,-1,0.08,-9.44318181818,-0.005,-0.007,-0.005,0.092803030303,-1.0615530303,-1.42708333333,0.0520833333333,0.344696969697,0.238636363636,-2.43939393939
2017_1274_1411,2017,0,0.0,-6.0625,0.02,0.06,-0.02,-0.8125,1.75,0.1875,1.5,-0.40625,0.71875,-1.90625
2017_1274_1413,2017,0,0.031,-1.875,0.012,-0.004,0.053,1.03125,-0.3125,-1.40625,-1.46875,0.65625,0.6875,-4.125
2017_1274_1417,2017,0,-0.25,-21.46875,-0.069,-0.054,-0.02,1.21875,-4.65625,-9.75,1.25,0.15625,-1.53125,-0.71875
2017_1274_1423,2017,-2,-0.197,-15.8014705882,-0.029,-0.007,0.026,-0.9375,1.05698529412,-4.24080882353,2.30698529412,-0.389705882353,0.551470588235,-4.47058823529
2017_1274_1425,2017,-1,-0.071,-9.32196969697,-0.001,-0.004,-0.021,0.274621212121,-0.394886363636,-3.39678030303,1.59753787879,-0.867424242424,-1.54924242424,-0.378787878788
2017_1274_1433,2017,1,-0.118,-5.39919354839,-0.013,0.028,0.007,0.449596774194,-0.482862903226,-3.48084677419,-0.119959677419,-1.30241935484,-0.221774193548,-5.33870967742
2017_1274_1435,2017,0,0.093,-2.15625,0.017,-0.021,-0.053,2.75,-1.15625,-1.1875,0.40625,2.21875,0.125,-1.28125
2017_1274_1436,2017,-1,-0.192,-4.71590909091,-0.047,-0.01,0.018,1.69886363636,0.0293560606061,-1.60890151515,1.26420454545,0.587121212121,-0.397727272727,-0.348484848485
2017_1274_1437,2017,0,-0.25,-9.125,-0.047,-0.015,-0.081,2.5,0.09375,-2.59375,1.65625,-0.8125,0.875,1.125
2017_1274_1438,2017,0,-0.032,2.78125,-0.011,-0.034,0.01,2.25,0.84375,-2.34375,3.1875,0.71875,-0.1875,-0.75
2017_1274_1439,2017,0,-0.032,-9.875,-0.037,-0.044,-0.016,3.75,-0.3125,-3.1875,0.59375,2.375,1.09375,-0.90625
2017_1274_1448,2017,0,0.062,-13.28125,-0.019,-0.028,-0.055,0.375,-1.15625,-3.65625,0.9375,0.90625,0.125,-4.59375
2017_1274_1452,2017,0,-0.125,-13.8125,-0.009,-0.005,0.035,-3.40625,2.03125,-5.15625,0.34375,-4.34375,-0.75,-5.125
2017_1274_1455,2017,-2,-0.226,-12.6838235294,-0.021,-0.049,-0.016,-0.849264705882,-3.88419117647,-4.65257352941,1.57169117647,-0.477941176471,0.139705882353,-3.41176470588
2017_1274_1457,2017,0,-0.157,-10.34375,-0.004,-0.014,-0.002,1.28125,-2.65625,-0.9375,-0.4375,-0.1875,-1.375,-2.71875
2017_1274_1458,2017,1,-0.086,-3.01209677419,0.0,0.01,0.074,-1.38911290323,-0.257056451613,-1.73891129032,1.68649193548,-0.592741935484,0.197580645161,-0.629032258065
2017_1274_1462,2017,-1,0.02,-5.32196969697,0.0,0.022,0.031,-1.24053030303,-0.516098484848,-2.97253787879,-0.0994318181818,0.284090909091,1.23863636364,-3.34848484848
2017_1276_1277,2017,0,0.062,2.5,0.009,0.001,0.11,-1.5,-5.625,-3.34375,-4.8125,1.46875,-2.125,-5.15625
2017_1276_1278,2017,1,-0.086,-0.956653225806,0.047,0.037,0.069,-3.5060483871,-7.15322580645,-1.3497983871,-2.36794354839,0.0665322580645,-4.31350806452,-1.74495967742
2017_1276_1291,2017,-2,0.097,6.33272058824,0.037,0.028,0.097,0.0404411764706,-0.897058823529,2.69669117647,-3.74080882353,-0.268382352941,-1.28125,-2.90625
2017_1276_1292,2017,0,0.156,-5.375,0.046,0.01,0.042,-2.8125,-4.21875,0.625,-2.875,0.28125,0.40625,-7.78125
2017_1276_1297,2017,-2,-0.05,-1.49080882353,0.022,0.032,0.096,-3.43014705882,-4.75,-0.126838235294,-4.12316176471,0.231617647059,-0.0753676470588,-2.55330882353
2017_1276_1300,2017,1,-0.086,-0.666330645161,0.021,0.044,0.09,-4.1189516129,-5.08870967742,-0.414314516129,-2.85181451613,0.0342741935484,-0.732862903226,-2.64818548387
2017_1276_1305,2017,0,-0.157,-5.25,0.031,0.0,0.068,-3.375,-6.0625,-2.5,-1.6875,0.625,-1.625,-1.65625
2017_1276_1308,2017,1,-0.183,-4.60181451613,0.016,0.052,0.057,-5.40927419355,-5.12096774194,-1.12399193548,-3.98084677419,1.26008064516,-1.02318548387,-3.48689516129
2017_1276_1309,2017,3,0.035,1.4838362069,0.009,0.058,0.057,-4.34698275862,-2.18103448276,-2.22521551724,-7.66271551724,-1.78663793103,-0.453663793103,-2.52693965517
2017_1276_1314,2017,-1,-0.162,-10.3134469697,0.008,0.014,0.069,-7.91856060606,-6.12878787879,-4.21685606061,-2.5634469697,-1.0625,-0.553977272727,-2.39109848485
2017_1276_1315,2017,3,-0.034,-5.82650862069,-0.004,0.0,0.049,-1.69181034483,-4.73275862069,-1.46659482759,-4.21443965517,-1.99353448276,-0.28125,-5.69935344828
2017_1276_1321,2017,0,-0.032,2.875,0.046,0.044,0.019,-3.1875,-4.0,-1.71875,-0.9375,0.90625,-2.5,-4.15625
2017_1276_1323,2017,0,-0.094,-3.65625,0.018,-0.002,-0.033,-1.625,-3.0625,-2.25,-0.1875,-1.25,-1.15625,0.25
2017_1276_1329,2017,0,0.031,-10.875,0.017,-0.016,-0.015,-6.0,-1.28125,-0.8125,-3.78125,-1.84375,-0.28125,-7.03125
2017_1276_1332,2017,0,-0.219,-4.59375,-0.003,0.005,0.068,-2.9375,-4.53125,-3.0625,-2.40625,-0.5625,-4.03125,-0.75
2017_1276_1343,2017,5,-0.122,2.50810185185,0.027,0.001,0.041,-0.423611111111,-3.36111111111,-0.415509259259,-0.704861111111,-0.951388888889,-0.318287037037,-1.12847222222
2017_1276_1344,2017,0,0.031,4.40625,0.034,0.017,0.081,-1.28125,-2.84375,-0.34375,-3.1875,-0.78125,-0.28125,-2.03125
2017_1276_1345,2017,1,-0.15,-5.79536290323,0.001,-0.021,0.002,-2.15120967742,-6.47580645161,-4.31754032258,-3.59375,0.840725806452,0.202620967742,-0.551411290323
2017_1276_1348,2017,2,-0.044,1.55625,0.033,0.058,0.116,-4.5125,-3.68333333333,0.477083333333,-1.92708333333,-0.695833333333,-3.48125,-6.03958333333
2017_1276_1355,2017,-2,0.127,-2.90257352941,0.022,0.022,-0.004,-1.34191176471,-4.25,0.579044117647,-3.50551470588,0.731617647059,0.395220588235,-1.58272058824
2017_1276_1371,2017,1,-0.021,0.688508064516,0.03,0.048,0.126,-5.34475806452,-4.83064516129,1.32762096774,-4.14213709677,-0.965725806452,0.234879032258,-3.55141129032
2017_1276_1374,2017,1,-0.215,0.0756048387097,0.011,-0.018,0.079,-4.69959677419,-4.86290322581,-2.67237903226,-1.36794354839,0.00201612903226,-0.70060483871,0.642137096774
2017_1276_1376,2017,1,-0.054,1.97883064516,0.065,0.043,0.077,-4.92540322581,-2.25,0.972782258065,-4.10987903226,-1.96572580645,-1.18447580645,-5.7127016129
2017_1276_1388,2017,0,-0.219,2.65625,-0.015,-0.014,0.024,-1.9375,-4.1875,-2.90625,-1.125,1.78125,-0.46875,0.34375
2017_1276_1407,2017,-1,0.08,-4.16193181818,0.023,0.019,0.049,-3.2821969697,-4.2803030303,0.510416666667,-3.26041666667,-0.092803030303,-0.917613636364,-2.84564393939
2017_1276_1411,2017,0,0.0,-0.78125,0.048,0.086,0.034,-4.1875,-1.46875,2.125,-1.8125,-0.84375,-0.4375,-2.3125
2017_1276_1413,2017,0,0.031,3.40625,0.04,0.022,0.107,-2.34375,-3.53125,0.53125,-4.78125,0.21875,-0.46875,-4.53125
2017_1276_1417,2017,0,-0.25,-16.1875,-0.041,-0.028,0.034,-2.15625,-7.875,-7.8125,-2.0625,-0.28125,-2.6875,-1.125
2017_1276_1423,2017,-2,-0.197,-10.5202205882,-0.001,0.019,0.08,-4.3125,-2.16176470588,-2.30330882353,-1.00551470588,-0.827205882353,-0.604779411765,-4.87683823529
2017_1276_1425,2017,-1,-0.071,-4.04071969697,0.027,0.022,0.033,-3.10037878788,-3.61363636364,-1.45928030303,-1.71496212121,-1.30492424242,-2.70549242424,-0.785037878788
2017_1276_1433,2017,1,-0.118,-0.117943548387,0.015,0.054,0.061,-2.92540322581,-3.70161290323,-1.54334677419,-3.43245967742,-1.73991935484,-1.37802419355,-5.74495967742
2017_1276_1435,2017,0,0.093,3.125,0.045,0.005,0.001,-0.625,-4.375,0.75,-2.90625,1.78125,-1.03125,-1.6875
